orientation_index,true_measurement_x,true_measurement_y,true_measurement_z
0,0.27691398647770626,-0.14401116199521172,-9.728563626791198
0,0.28265690621563516,-0.16762067827213356,-9.731295362192066
0,0.319237667227693,-0.13686571742042505,-9.681816728975196
0,0.32461783113408044,-0.17103390805355864,-9.716934944501809
0,0.3154217389232147,-0.1555391497886053,-9.728387440703813
0,0.30447146719931256,-0.12450173464960754,-9.672050763623284
0,0.29472646545461867,-0.17145483652780957,-9.682761315041521
0,0.308794184107851,-0.1633840539101827,-9.738189447435872
0,0.28253999805507396,-0.14016615011297617,-9.691057994789546
0,0.3050652971973389,-0.14327458361893006,-9.724250082549531
0,0.2982741415942142,-0.136576000315177,-9.714169340600806
0,0.28835050665872236,-0.14544321273404456,-9.703130752104443
0,0.301823735765276,-0.12495425950465774,-9.697514408085942
0,0.2868583994515816,-0.13440140789484611,-9.71643902115544
0,0.2718956463550382,-0.1645525532191373,-9.703673775246521
0,0.28915257547437234,-0.15273520725475045,-9.725948385190618
0,0.28437397114948454,-0.16103338312354656,-9.727736341809283
0,0.312110848289257,-0.15865114495408897,-9.725830932122001
0,0.2596429584144113,-0.18291970620379305,-9.719360428882034
0,0.314026257465581,-0.1755248664425731,-9.699833122247645
0,0.2974661848784471,-0.14434118025850037,-9.7386207719542
0,0.29391741375799446,-0.15231435480353414,-9.708084228075586
0,0.2978973975640521,-0.14918708093211575,-9.723698909548816
0,0.268078390284368,-0.1717215687126491,-9.704012902784932
0,0.31169333222133166,-0.15095919065024999,-9.710008057724586
0,0.3144574742801576,-0.18181157982292573,-9.683798363229556
0,0.2925057935147361,-0.11838782004110965,-9.702762726728718
0,0.30743415847009997,-0.1353977145197369,-9.69483641716324
0,0.3269804094065291,-0.15264184828104876,-9.717881870050453
0,0.24987745318772403,-0.1349504307927899,-9.681772855591548
0,0.31417622123556266,-0.1644713115699571,-9.720633977989442
0,0.3135976944516968,-0.14089846604711057,-9.695710218926386
0,0.28869988296422083,-0.14544818466971504,-9.687539671327611
0,0.3013925953882674,-0.11335720912165353,-9.722039730149021
0,0.30455617409094965,-0.18369749336329305,-9.702421921985902
0,0.27840595074790664,-0.17488706008277705,-9.768854095766592
0,0.294806076787079,-0.13913871726341975,-9.701165217932077
0,0.27095993607245994,-0.12466144839440788,-9.684172215335872
0,0.3119393612958171,-0.16874006382747003,-9.740023007185416
0,0.2728421618091325,-0.12783077787984945,-9.697366165037764
0,0.2881404078355686,-0.13221764280638523,-9.713198834953586
0,0.29889624758266503,-0.1750585186055344,-9.711945385690207
0,0.3090726780935154,-0.15358459578746095,-9.713656618607425
0,0.25550867836966434,-0.11603879760026063,-9.704895540605436
0,0.31701708794723904,-0.1687416230403245,-9.710517638472847
0,0.31644251727144695,-0.16061998000342534,-9.740243403519626
0,0.2739073436471845,-0.148879780072312,-9.720367016841086
0,0.3400574155852305,-0.18100642963136523,-9.665516398900763
0,0.26316066518861375,-0.16762583298510508,-9.734354797684087
0,0.29065280271108435,-0.13294103238147809,-9.72856994215395
0,0.2924438115184553,-0.1982576853471804,-9.67585774855421
0,0.2754483833989249,-0.14954227543284232,-9.730587980369616
0,0.26260895818412316,-0.11968355215302685,-9.725618614062732
0,0.30049181312900514,-0.19046946588371086,-9.674280529021182
0,0.3006154860135124,-0.18081224616331754,-9.698223717077981
0,0.28183204773175335,-0.1570653225890944,-9.730406278569104
0,0.27472388802949604,-0.1553639317337215,-9.702938826380377
0,0.3089547968249613,-0.16209968726112176,-9.67941217355855
0,0.32133303012921305,-0.12738461569108656,-9.7195872176414
0,0.3099640219357164,-0.1239632882516647,-9.708501257055639
0,0.28080832275390616,-0.16244007100796673,-9.740839440508772
0,0.29236855838024267,-0.18356072438193866,-9.734062832280769
0,0.288886755857395,-0.1363560137030633,-9.72849621216546
0,0.2734781272085581,-0.10159081967600662,-9.69792620953891
0,0.23232359080319193,-0.14513556201930639,-9.683416307370775
0,0.3115214230657878,-0.15891530651160365,-9.70966525429425
0,0.2651325886679545,-0.11101129020961226,-9.695177897501642
0,0.3032854432442377,-0.15829022042710075,-9.739676354949227
0,0.3032412767462464,-0.15389923411829493,-9.710571612671073
0,0.3318578733040872,-0.14323687326003215,-9.696311242070946
0,0.33354154037248007,-0.17396930999519294,-9.708169277199996
0,0.26353975478798264,-0.14548372011782126,-9.676684319625101
0,0.31385657105712705,-0.1596594289823087,-9.696354679199205
0,0.2824718640918408,-0.12152110102449667,-9.680414874723667
0,0.30057231242751437,-0.10526706230226718,-9.669729861011364
0,0.31425285395293623,-0.1403067588511176,-9.708972674116529
0,0.3419603626383495,-0.17847654887419073,-9.701175733663497
0,0.32672355533312375,-0.1801850980725624,-9.727831904641475
0,0.31063822733976043,-0.1604924431535648,-9.696263911836217
0,0.32511898390348787,-0.13452900221543634,-9.702806141261364
0,0.25793830876351054,-0.18814974160978748,-9.701149946415345
0,0.2712412453405893,-0.16353333316676086,-9.744223336878678
0,0.30105339043475593,-0.1428788442315481,-9.71413652042583
0,0.2841234028468005,-0.15093214525922327,-9.712984006644184
0,0.331027124440693,-0.16347683342792008,-9.677384183443005
0,0.26610678145221445,-0.1521659494942749,-9.693731760196716
0,0.30034165863549006,-0.1252438494852386,-9.70466208138747
0,0.29852120665658466,-0.14845313201999127,-9.71594372707679
0,0.29692338769135346,-0.12016886634108015,-9.71316191887643
0,0.28887417930809495,-0.16178046683171704,-9.720837699699787
0,0.2822666371878503,-0.18699335304887818,-9.672958308107864
0,0.3147968816553289,-0.12359269612971462,-9.683051259815777
0,0.2869126882140034,-0.15725672048947736,-9.729788172293427
0,0.3154238555241429,-0.1688008796538773,-9.714789399777317
0,0.26775605330308905,-0.1479450979594766,-9.687323087582373
0,0.3021144953154535,-0.11817236068721021,-9.717424066731677
1,0.1939852494084345,9.575984058258497,0.11801932688647496
1,0.21453856381363465,9.5608238481003,0.14033811331469598
1,0.18387568018452216,9.571243336350287,0.10365992225282482
1,0.2069345396447063,9.537741266634853,0.11146689881801683
1,0.20046139236662666,9.574422302058183,0.08770211636341269
1,0.19461997030329578,9.561836702206461,0.061399999017205754
1,0.18605624750576522,9.5694959151083,0.09356682495788847
1,0.20282391691945187,9.586169205731862,0.1275196826527789
1,0.1992704670048181,9.55586825575229,0.1274357112369012
1,0.1648644453490937,9.577931697370348,0.10886197456640037
1,0.19057263345190772,9.568781876068572,0.08854526437053589
1,0.16981082146474122,9.539842987480064,0.07961196250330174
1,0.18607653743669658,9.579606401270473,0.09869374101599107
1,0.19506977762244765,9.561137111299963,0.10982467338172128
1,0.19511001447862603,9.549200523631798,0.10649405510098998
1,0.19942380007104368,9.573865831526991,0.11853985905741066
1,0.18822175529313076,9.5765033624144,0.0833858321867779
1,0.22128830029789343,9.58660250903873,0.12678321191189992
1,0.19810874371888468,9.563288883998908,0.15048020315515565
1,0.19407044571452411,9.566584605772615,0.09990053177853088
1,0.18345284497767134,9.598617155492255,0.09660045503432974
1,0.22028634964845006,9.57704224267892,0.10032472279372033
1,0.16788102995719145,9.572120767056568,0.10663251030959559
1,0.20033187496131152,9.558727406405051,0.0960629472601543
1,0.18985998319470054,9.545632251565635,0.12917115037622795
1,0.19117031151428707,9.518049822966823,0.10824614322153213
1,0.17838932021736956,9.561085723587482,0.10438262776452492
1,0.19313769214299437,9.561837977821366,0.09114453795181342
1,0.2195801672808482,9.550114564270498,0.11708485481183542
1,0.20137399049949062,9.560226799357455,0.09883619229991993
1,0.17525218980929744,9.530418267062366,0.10299412845523531
1,0.2122349627826717,9.573521743382596,0.09966783854015505
1,0.18222896798355642,9.55150765528995,0.10955953923476931
1,0.2030669867174166,9.541811536490304,0.03837542921801727
1,0.2062320350505687,9.583320157896905,0.09703998197709503
1,0.21271270290038077,9.544376415692694,0.09106452201716954
1,0.20293221630409555,9.54942236002115,0.10732589917523781
1,0.21120187647468416,9.547559741868834,0.06661153379810969
1,0.18194621343537654,9.576981554146172,0.12682594267288363
1,0.2252148003034779,9.58032380790761,0.10989022538237081
1,0.2108804794466981,9.562590136148799,0.10148865384615544
1,0.19286670551327967,9.564421825207962,0.1196757624150303
1,0.17687003185967257,9.55647392162475,0.10498757310750507
1,0.20922616020830703,9.536967496522118,0.07521243652754091
1,0.19476834349024935,9.567533201836552,0.1445174202517893
1,0.19211996437680717,9.533684085911402,0.04833653192812611
1,0.20906572065005935,9.544406913477678,0.07647767801146585
1,0.19086229254813333,9.553591310588,0.12599709474463186
1,0.22741303894308668,9.576000347761047,0.09758338981557595
1,0.18391976347385208,9.548663516571636,0.11058595519817552
1,0.23450585864205897,9.561511272430362,0.1228964120248914
1,0.21014620704280626,9.588281441947036,0.08787798803370862
1,0.2034376837121318,9.569551051803378,0.09418599576422926
1,0.18231513753225054,9.571266564269825,0.09746964011337918
1,0.21100983372043236,9.533328354491266,0.08335652818614375
1,0.21222198865878958,9.576201532685703,0.11697898277835904
1,0.2040635793884642,9.58522385612873,0.09164983524332856
1,0.17887299541684626,9.559929767230665,0.10592420224307428
1,0.1854630360508777,9.56453970750245,0.11147765490242387
1,0.1757181182816952,9.516219328175287,0.13443644348352218
1,0.19265007135693377,9.577742875979494,0.10840202141323606
1,0.19993517714923661,9.574066262749598,0.12705699230276613
1,0.19631053854883643,9.581447587584643,0.09867165259104205
1,0.18429336763480492,9.555043311975066,0.05543814353232048
1,0.18639024067678905,9.545789811728037,0.10927002863179937
1,0.20455293205130431,9.57438473945541,0.10646310062988593
1,0.2113732106811895,9.574848428022843,0.10348710971836932
1,0.19871969718922775,9.566797694275873,0.10763771032159439
1,0.18006776757590062,9.561361120537166,0.09405195923431406
1,0.17725054402833798,9.562151447206134,0.08056600288925173
1,0.21818924858457422,9.544268574903183,0.10128529315339876
1,0.19096816896358962,9.56151415704937,0.07826967164225299
1,0.22384047236030263,9.554401298711396,0.10361348086181911
1,0.22021876035234897,9.57160045413409,0.1003496128020676
1,0.171017936622889,9.554184226361174,0.09861964575145432
1,0.19087968308199,9.577842646199915,0.11541727519649242
1,0.21703152582072802,9.540986969822688,0.1082067231247374
1,0.17949295744187366,9.562521610127863,0.09241428795282544
1,0.20382674468898399,9.57579486820653,0.10063804956448569
1,0.17441185076415008,9.580606015153235,0.1147754768360317
1,0.20009760712641603,9.583977052135658,0.11596815870658128
1,0.20219843596297793,9.525770632327836,0.10194953954204576
1,0.2113892848775849,9.581830660456138,0.15314793801824814
1,0.23682018630121404,9.551678945963152,0.12909215587073852
1,0.17573578415217192,9.555477854406004,0.11892585532203584
1,0.21522598446663616,9.581380105180402,0.09902349472243768
1,0.19401929456633674,9.564359631458926,0.11697545181135502
1,0.1687917247085501,9.525937404541834,0.08852930260550829
1,0.1648885281918696,9.546969540547018,0.11333576187698295
1,0.19734584306159428,9.559988016968283,0.13965037389894053
1,0.22638159692277446,9.59569933415071,0.11152551245289972
1,0.1910143524902258,9.544399420696067,0.12718385581813604
1,0.2179255085642175,9.574585884805328,0.07704733822625202
1,0.16009800432329555,9.546210841646088,0.10808559444855947
1,0.22766735459955187,9.552926053023153,0.12959216220027403
1,0.19115497818111757,9.575849811564053,0.05708184321751041
1,0.21955838850312753,9.585690401305092,0.09757256738774504
1,0.17084661130044312,9.600523735401431,0.12955309348690128
1,0.24062610322405467,9.557796986745512,0.08436003978977075
1,0.21027478938617145,9.5749442780927,0.14800435455812022
1,0.19695178088891635,9.561418257484265,0.10744258858274151
1,0.1776326466913556,9.541561589031096,0.10526808107918623
1,0.2050518720652216,9.594126290352337,0.11937594607001725
1,0.19874114307942314,9.589777181035238,0.11574918562048833
1,0.21149119731132293,9.52504279917803,0.11909617403512746
1,0.2108965303054895,9.556824159571656,0.13609355660102787
1,0.1974060639719197,9.588698109963044,0.065972589067004
1,0.2023145554273652,9.580628840691904,0.07211720154193642
1,0.22339099941573876,9.56154045035953,0.07753808083721066
1,0.19297131013113206,9.578531480150207,0.0975314458017306
1,0.15901983277773907,9.593973239317206,0.06330224273900481
1,0.23479594985586422,9.575017854880558,0.10699231830071401
1,0.170968661756469,9.577117869630323,0.1387343186339132
1,0.22673039613315768,9.554214029077535,0.08889888813312193
1,0.1928256508116791,9.559868721871464,0.09261711753758162
1,0.16441640310082756,9.560600541364286,0.08243239323803263
1,0.20312064344202693,9.545117194062223,0.10692243625571961
1,0.15303858092992656,9.567562970182028,0.0938069040583606
1,0.20896949120216335,9.594453502807296,0.0707477026358234
1,0.18088812080910327,9.5789568070794,0.11042954531344329
1,0.19739484764831125,9.538148359944511,0.11773235784292661
1,0.21599017230779116,9.59685413833765,0.08358032419975363
1,0.2188800670519731,9.54968881998101,0.11867787810955846
1,0.19323011954378075,9.558673536810684,0.08955676124662312
1,0.20763667839960873,9.558610767600852,0.12617224890235368
1,0.204115505797861,9.54018719791695,0.12197220761660742
1,0.15754260436442075,9.567949202953807,0.062067105527140495
1,0.23048439031778037,9.54361888353668,0.10497716415429707
1,0.14800910653500082,9.536971576542667,0.09544336849660369
1,0.2014917034680272,9.567622895383415,0.09209128533376765
1,0.22731397362223255,9.583138174578275,0.0888227108003046
1,0.1838113537467547,9.597300093823081,0.12329933023187623
1,0.15503645579515735,9.533435527380911,0.07497975218236608
1,0.22870479217870315,9.580304499011454,0.10354181985725312
1,0.20225247051718648,9.555353592835274,0.1472699201151038
1,0.1602858154970058,9.58786285929244,0.11935512527448079
1,0.19520483727447072,9.591316890594943,0.11579641419174122
1,0.24071092807305466,9.537595382229885,0.07076195620739531
1,0.18087672983707467,9.573644804852188,0.13435636985645205
1,0.15596642796711585,9.556441639877672,0.05607471424339591
1,0.2091003770828374,9.533050610052708,0.1140586474027668
1,0.21638578955980187,9.576822559141073,0.07317079632168261
1,0.2081361941436506,9.565249306471722,0.11098907937821657
1,0.1850388126135097,9.546113891141063,0.08321496310464636
1,0.20608899218617455,9.497072933176437,0.12206469980670381
1,0.19816875168136622,9.571804340098588,0.07365241166410223
1,0.19117137385171853,9.557625010608687,0.0874008955072777
1,0.17643986748867702,9.559483565284376,0.09116939183277623
1,0.17982666181264445,9.572272770367066,0.09245708924168422
1,0.19787428026082632,9.572186793515263,0.11528004834967613
1,0.19949129637035498,9.6131610323168,0.0930792878764354
1,0.16175309519318587,9.563790451230888,0.08097021116350171
1,0.19975120716155442,9.537822389704957,0.12000572312051887
1,0.19554815444343274,9.577057787245987,0.09402179864830496
1,0.23073670646064892,9.578788258465982,0.11225365233787014
1,0.18667915640791946,9.547144565853605,0.12353556284485169
1,0.1748687985674945,9.542924835210798,0.09125617678020981
1,0.19248498327763688,9.57404683218786,0.11097999920245273
1,0.17497015838846672,9.542638602647447,0.15331168902091424
1,0.2222921775147802,9.568229546100921,0.12845411428679965
1,0.15691476906199003,9.56236575749138,0.11371570639323851
1,0.18728086860339382,9.588938955415058,0.10248986817517805
1,0.1920706221611787,9.580736766944055,0.06944537202179075
1,0.1905796159035775,9.577233073579906,0.08903691056697355
1,0.20721996741178222,9.541944542937244,0.11940021883418725
1,0.1964866261401889,9.56792410498634,0.135156097673373
1,0.226225469053148,9.555924024467092,0.10115746762484601
1,0.2002063476940486,9.549943489881054,0.08226982785766528
1,0.21877236550105392,9.564367963812131,0.07580706229982101
1,0.17052771345494097,9.584961257540462,0.08471813886612282
1,0.19835078797951092,9.506787886875518,0.10790695490545249
1,0.1939139400835556,9.55162521812359,0.12629297266167364
1,0.21256667443475938,9.583101782692216,0.12540309887302112
1,0.20596111413046783,9.570038722680637,0.12482998922372582
1,0.21698091591078458,9.52892474845235,0.13761121684433464
1,0.2029782135327074,9.601184142247392,0.12086257177650121
1,0.19575449643093473,9.561015747981914,0.08858261888995939
1,0.18131642853665747,9.546015822223408,0.13468771659556772
1,0.2186496387416155,9.554373286325577,0.10097131743722974
1,0.2044879794509867,9.566596224060866,0.11636061594135104
1,0.19246552463406438,9.575065644056957,0.08034749127429247
1,0.2137326832614871,9.531555237857793,0.09841463934307533
1,0.1814462220640505,9.552683957545565,0.1208118154883588
1,0.22424591251031697,9.59570697408557,0.09747078312677106
1,0.20952466358897676,9.583046546901619,0.09472029231316939
1,0.20402932509624533,9.537822047015984,0.10683221252753737
1,0.21902648308277808,9.586566609332118,0.11453397038091188
1,0.15266490227952628,9.58378980768355,0.1154730760088195
1,0.22661263076055801,9.57096469822919,0.1177885535494595
1,0.21801650098419856,9.57577993201264,0.10780537227515054
1,0.20557459682441448,9.571523958620427,0.1105525352857569
1,0.19414343498370049,9.572983562519788,0.13650596797109096
1,0.19860124652127792,9.563301806950664,0.08339186802161083
1,0.20342676067788446,9.559328839467499,0.0883646150960757
1,0.186400458900938,9.584683407635362,0.07542161639304797
1,0.20527665090349873,9.589640388301444,0.09434251215571493
1,0.19957901452687166,9.587628732788,0.10175090816470037
1,0.22191654465341246,9.5788176477082,0.09983098900311033
1,0.1580744915002424,9.591161984394871,0.09008451804330071
1,0.18138559653423494,9.550994618046298,0.09957530236821971
2,0.03521105254733437,-9.651718520357731,0.28920821534580815
2,-0.026853505219396872,-9.673031262100857,0.2987045184706547
2,0.024231184669174545,-9.649139358791851,0.29609668830218
2,0.02509489039906409,-9.66039196816092,0.3332705164224912
2,0.006585329543075146,-9.640488435637627,0.32018793243054167
2,0.02998847844669756,-9.655855117400616,0.26772252747995595
2,-0.005364356805342799,-9.665451685300146,0.3199309041186469
2,-0.0030533394171396114,-9.68064154007197,0.33254256497845547
2,0.005652877983199674,-9.631909706844862,0.263006786716079
2,-0.009795597291425127,-9.635954008207538,0.28883226498803394
2,-0.012528136371507926,-9.665528294861316,0.2843341762769882
2,-0.009572377748123969,-9.668227772409908,0.2771557002448567
2,-0.04842397610897871,-9.66486563541782,0.2897920925637766
2,-0.00014817245687628617,-9.692461914657018,0.2901757983902539
2,0.03889762758130859,-9.651099384282544,0.3069283019652925
2,-0.007035383830097315,-9.67449521938744,0.2868955960650299
2,0.014780646538489919,-9.643210817998751,0.29369407348977716
2,-0.029606222964846697,-9.670838903700174,0.30300814293259115
2,-0.02215598834784208,-9.693213674144781,0.3309917247564437
2,-0.00804323828429124,-9.646723266015021,0.28788153182390475
2,0.0006286743930715977,-9.657089526174857,0.31702612286346304
2,-0.0020586872399495524,-9.651016441549887,0.28589955846332976
2,0.004616771813882977,-9.704708020177193,0.2750011470357864
2,0.009044098152905664,-9.63382114446244,0.32693497327116555
2,0.02928599076134429,-9.649263112715795,0.3014279132736741
2,0.021360365992370043,-9.661460654375302,0.2734274278869345
2,-0.037543963902233926,-9.66356487123775,0.31699486915391883
2,-0.0025018239581150173,-9.636289575280443,0.26167652538630387
2,0.036276796421470324,-9.691401717264318,0.3114517528370428
2,-0.020229079009919687,-9.665400491280964,0.25488882867860874
2,-0.005578208028245877,-9.668848048530917,0.31632600560840723
2,0.013845416715416859,-9.668465309650262,0.31985382464762735
2,-0.006169997582041859,-9.652564788138923,0.3140075187363639
2,0.007832172321851367,-9.644644776044213,0.3273624380388154
2,-0.009361217443071376,-9.675535031551327,0.29853042226467397
2,0.0058920001545244875,-9.652849932350192,0.2807021352767949
2,-0.033165472468925594,-9.696498851422586,0.27579427518282223
2,0.00944680880045026,-9.685503967582031,0.2951402505528715
2,-0.0055739303432052,-9.649902834000645,0.3051172288153662
2,-0.015892054738358908,-9.651920574584297,0.2986436686382108
2,0.0053212184493993085,-9.686691417515924,0.30207312837423556
2,0.025648330400974407,-9.640482058733188,0.29624302277858156
2,0.02218184856687901,-9.680888403565339,0.296930124350541
2,0.02790985332473242,-9.643858366077563,0.3271271816294076
2,0.0020208931023178293,-9.675363252445813,0.2765622219941964
2,0.0031752441261595683,-9.671113149915849,0.30234819848539884
2,0.04330234622040846,-9.671461177900879,0.3285662843079791
2,-0.006101993684482929,-9.655015175276883,0.28078979883303723
2,0.00928693283060679,-9.643053605528172,0.3165468599798864
2,-0.040644817918388816,-9.62210379637522,0.3076137936472725
2,-0.02197673539879663,-9.658715263910485,0.31094929102595564
2,-0.006253587800387338,-9.657514683668856,0.3011057296242613
2,-0.01859452512543561,-9.668161470496248,0.2801659659247235
2,-0.031704844605566156,-9.632363995986648,0.3106348834701274
2,0.016335746309087615,-9.657157488850256,0.3152978768667325
2,-0.005097078762030986,-9.669716112867349,0.2802270364048024
2,-0.03792972040828064,-9.673160941009058,0.32746204973662424
2,0.030953195233575904,-9.660814007277391,0.3056092028446059
2,-0.009941604433249276,-9.687366486993547,0.32328193150734696
2,0.03894829867720581,-9.72040056531431,0.29109816988598397
2,0.01727640134397488,-9.651490671000635,0.28908002766855756
2,0.00042084250793904114,-9.672085467781296,0.3386569218081985
2,0.01627250209255407,-9.715392330544411,0.31026186626088303
2,-0.010660064755421448,-9.688070767245057,0.3169055460588019
2,0.0041952809193707445,-9.662088732004197,0.30228247500811983
2,0.010248905836790799,-9.661651355564489,0.3573745270591137
2,-0.02510448913385167,-9.674434036018031,0.2832944218215602
2,-0.008884107302173328,-9.664157359095743,0.28560881172123465
2,-0.0015248577603324642,-9.656929459256435,0.3075472539447815
2,-0.004090325573135815,-9.674104141189165,0.2828690108765199
2,0.023021535060819085,-9.66055607151901,0.3219000188113018
2,0.0007707601691229102,-9.685942206315053,0.3444616566903565
2,-0.005732633332143518,-9.60716950719687,0.2687732758058014
2,0.019908769768020824,-9.630329705096802,0.2910716650510863
2,-0.027082196251474844,-9.639529864375577,0.30072241295836
2,0.03429125969747658,-9.674818460987511,0.3113149158261314
2,0.016691019287285246,-9.668290005166757,0.31509063961343986
2,0.008445530950991844,-9.663302587199704,0.3334792633440058
2,0.03195992171314112,-9.646632326556187,0.30519181665391
2,0.004320195905848943,-9.638023928526252,0.2889476311536638
