orientation_index,true_measurement_x,true_measurement_y,true_measurement_z,magnitude,x_moving_avg,y_moving_avg,z_moving_avg,x_filtered,y_filtered,z_filtered,magnitude_score
0,0.318830384422136,-0.1539453404609454,-9.70267751635674,9.709135026782509,0.31185898421542707,-0.14884222936879193,-9.710560200807455,0.30548085681074877,-0.15090319355767196,-9.710204647049625,-0.3948688891530641
0,0.3309172025198561,-0.1432091063433871,-9.712783342910411,9.719474024317426,0.3147506176774543,-0.14038206081404686,-9.707977926831353,0.3056193712028449,-0.15200042787880866,-9.710024211338991,-0.33765668064670745
0,0.3060130079984309,-0.1529148523649531,-9.723201306004716,9.72921736576123,0.31027236028414057,-0.15414318798731844,-9.71510227017393,0.305460891164761,-0.153119369297936,-9.709834418102787,-0.28374061379894266
0,0.311220822758303,-0.1422233504432597,-9.709916234035523,9.71594355448385,0.30455466809262055,-0.15871155726926583,-9.711036189045588,0.30503362075274654,-0.15421604172734202,-9.70967029026252,-0.3571930017998746
0,0.2843803837219768,-0.1784232903240468,-9.72693295156226,9.732724783808674,0.29746231590393296,-0.16113859532317926,-9.710890702936348,0.3043781149945192,-0.15524289033353464,-9.709566814798372,-0.2643318527491747
0,0.290241923464536,-0.1767871868706824,-9.682347110715028,9.688309432297757,0.29886588956614735,-0.1569560506024577,-9.704552443081486,0.3035417254064126,-0.1561527230988425,-9.709556778635347,-0.5101100670241753
0,0.295455441576418,-0.1553442966129543,-9.712055912364214,9.717790685816194,0.29964670254508596,-0.15683622796288713,-9.704235291038248,0.3025734101952354,-0.15690193160265173,-9.70966732792593,-0.34697165659036344
0,0.313030876309503,-0.1320021287613452,-9.691510006730402,9.69746250841302,0.29989312179021843,-0.15491481714169583,-9.70463395832814,0.301520614318762,-0.15745148264782075,-9.70991643891617,-0.4594603113382491
0,0.3151248876529959,-0.1416242372454069,-9.708330473819336,9.714475884384234,0.3050357853173081,-0.1554847321369889,-9.710790918867799,0.3004283903956885,-0.15776589367545005,-9.710310792950379,-0.3653145481562039
0,0.2856124799476395,-0.1688162362180904,-9.72892628801172,9.73458166167803,0.3022202933496142,-0.15325223645508618,-9.711700128379988,0.2993393673024209,-0.15781246072828728,-9.710845788799244,-0.25405657378971636
0,0.3159552410999839,-0.1796367618471477,-9.713131913413324,9.719929456943289,0.29387104094150146,-0.1591850696793213,-9.716816553804438,0.29829298961720274,-0.15756267887113146,-9.711507171871364,-0.3351364840547787
0,0.2813779817379486,-0.1441818182034407,-9.716601959925155,9.72174447375206,0.2910244855219356,-0.1583880418791161,-9.713204820719568,0.2973235592000245,-0.15699532342715228,-9.71227283940896,-0.32509284880336337
0,0.2712846142689395,-0.1616662948825208,-9.717092133852656,9.722222527314486,0.291187768771485,-0.1534425945344486,-9.70900319881929,0.296457659182996,-0.1560991918370773,-9.713113514972829,-0.32244747627103704
0,0.3008921105551664,-0.1376390982443809,-9.690271808394982,9.695919157260668,0.2916315416017178,-0.14924213412717746,-9.709825424346397,0.2957121389309855,-0.1548745927701843,-9.713992047024625,-0.4680006487963682
0,0.2864288961953864,-0.144088999494753,-9.707918178510331,9.713211544746796,0.29557555532183255,-0.16319168735894465,-9.708343213109679,0.29509403713665255,-0.15333444677291985,-9.714862187758525,-0.37231093854275843
0,0.318174105251148,-0.158634459810792,-9.717243041048864,9.723744750450024,0.301064222535589,-0.16015693310278517,-9.709108044759862,0.29460294826685757,-0.1515063798747429,-9.71566828061095,-0.31402405348469076
0,0.3010980503385226,-0.2139295843622766,-9.70919090374156,9.716213969869175,0.2994901130122995,-0.16224392803493165,-9.710928566861739,0.29423474536906963,-0.14943622938575862,-9.716346935372009,-0.35569662254683015
0,0.2987279503377217,-0.1464925236017235,-9.720916292103574,9.72660845340599,0.30372717566176527,-0.1598842573752523,-9.710685225848684,0.2939847464099421,-0.14719126382416714,-9.716830661301467,-0.29817737491999297
0,0.2930215629387189,-0.1480740729051132,-9.699374418904364,9.704929246805982,0.29681625517382726,-0.15402260756503167,-9.717441371031242,0.29384893796508244,-0.14485985659041864,-9.717052766443901,-0.4181421281819213
0,0.3076142094427152,-0.1322906461963562,-9.706701473445056,9.712475524370836,0.2906345349509897,-0.14194458415935918,-9.721390307628877,0.29382306902754685,-0.14254578357953274,-9.716953232145084,-0.3763838045118385
0,0.2836195028114577,-0.1293262107596889,-9.75102376696165,9.756004807041426,0.2857626314401386,-0.13272413507611147,-9.728940042423812,0.293900157027,-0.14035860814008078,-9.716485869044188,-0.13550876920293684
0,0.2701894492243351,-0.1535394673339141,-9.728935586729737,9.733897696053601,0.28352335998202327,-0.12474097612074844,-9.72695414753434,0.2940670156549913,-0.1384030782904736,-9.71562655786307,-0.2578413879154424
0,0.2743684327834658,-0.100390278185485,-9.758664966078255,9.763037343215753,0.2812038889207939,-0.12367528375257417,-9.72828416198076,0.2943008585896649,-0.13676936790592528,-9.714380720531452,-0.09659330137588257
0,0.2818252056481425,-0.108158278128298,-9.689444944457003,9.694146016608666,0.2907882769313665,-0.1243658509874906,-9.728164963617775,0.29456789274935946,-0.13552484006116874,-9.712787226606725,-0.47781255680300333
0,0.2960168541365685,-0.1269621843554848,-9.713351545677158,9.718690427423752,0.2992762887964447,-0.1184841917665598,-9.717696142083305,0.2948256676867658,-0.13470840651041033,-9.7109172932119,-0.3419928175607957
0,0.3315414428643206,-0.1327790469342711,-9.750427775146722,9.75696632165931,0.3026136327010439,-0.12859394624607826,-9.705417633072107,0.2950292953119945,-0.13432909618734049,-9.708869367747903,-0.1301881010613272
0,0.312629508549726,-0.1241311712292601,-9.676591479057388,9.682436078273527,0.30798081197333466,-0.1390200305940848,-9.709741146254448,0.29513951073394706,-0.13436929387149182,-9.70676170388431,-0.5426110473108056
0,0.2910551523064622,-0.1509390505830773,-9.697272421022266,9.70281341190245,0.3022351410521944,-0.14657397285546098,-9.708003311998953,0.2951293602188882,-0.1347913813674675,-9.704723260995388,-0.4298503800948385
0,0.3086611020095961,-0.1602886998683307,-9.711062510368704,9.717288676554164,0.293379142394753,-0.14454145502547136,-9.694273082291845,0.29498721752203544,-0.13554592210676367,-9.70288345397053,-0.34974959115069176
0,0.2672884995308672,-0.1647318956623656,-9.70466237439968,9.709740034651743,0.2969925910360749,-0.1424361851684801,-9.694535423046684,0.2947162013975251,-0.1365793703158066,-9.701362098751673,-0.3915209981949977
0,0.2872614495771135,-0.1226164577843231,-9.681776626611189,9.686813334824175,0.2989184768989942,-0.13790493620702976,-9.690207749325072,0.29433182659294194,-0.13783902770887368,-9.700260275600336,-0.5183889200092308
0,0.3306967517563354,-0.1136048219443039,-9.677903182831589,9.68421790406706,0.2927736535512976,-0.13818934073254427,-9.685952815472916,0.29385991166746245,-0.1392740193366216,-9.699651886574603,-0.5327510789263179
0,0.3006845816210588,-0.1282828057758255,-9.6756340524142,9.681154993703982,0.2982704589799897,-0.13716070744924408,-9.681423372947265,0.29333541390806134,-0.1408337252086558,-9.699576505058808,-0.5497000979909648
0,0.2779369852711132,-0.1617107224959033,-9.689787841107922,9.69512185231494,0.2979998225533487,-0.14001059229387364,-9.691366670391773,0.2928008296105276,-0.14246685681302448,-9.700035309075394,-0.47241264102714947
0,0.2947725266743274,-0.1595887292458647,-9.682015161771425,9.68781590441086,0.28341160141406657,-0.1480165296713671,-9.69199930630091,0.29230254855415216,-0.14412299438950732,-9.700991582669484,-0.5128410687749267
0,0.2859082674439088,-0.1368658820074707,-9.731493113833729,9.73665414973972,0.28105659074611855,-0.15308416086803073,-9.703560925644084,0.2918855193143077,-0.145755452037388,-9.702375896284835,-0.24258818735167603
0,0.2577556460599248,-0.1536345088317713,-9.681066362377278,9.685715639442064,0.2895363435310698,-0.1504900631853254,-9.707055298623333,0.29158793788530246,-0.14732327974736745,-9.704094725993196,-0.5244631623974007
0,0.2889095282813186,-0.1536209617591437,-9.733442149130068,9.738940609013143,0.28883128653060103,-0.14439103366883083,-9.712875431754496,0.2914375126129132,-0.14879161374690103,-9.70604058744307,-0.2299357629507073
0,0.3203357491958693,-0.1487402340823767,-9.70725970600416,9.713682599779537,0.28901346645676096,-0.1523063647238822,-9.714675076068255,0.29145040407612965,-0.1501308913339596,-9.708102046192064,-0.3697042932988568
0,0.2912472416719837,-0.1290935816633917,-9.711115827427244,9.716339883017481,0.2991762502090788,-0.1526872044102477,-9.725544621857981,0.2916327311699741,-0.15131546904167367,-9.710172675297633,-0.3549998655091922
0,0.2868191670747084,-0.1764425372827277,-9.74049133540252,9.746310515195777,0.2954556146054491,-0.14630953057674606,-9.718711528139233,0.2919827504369694,-0.1523221460434652,-9.71215846959289,-0.18915341362050475
0,0.3085695648215139,-0.1555387072635987,-9.735414091325907,9.741544795122508,0.29147754840602697,-0.14841067278135261,-9.7193343330155,0.2924917748196587,-0.15312914520646972,-9.713983265429091,-0.21552515513547993
0,0.2703063502631701,-0.1217325925916355,-9.699276680536332,9.703806081774696,0.28534582111532786,-0.14826046774141485,-9.720382592427494,0.29314357732082424,-0.1537154426093975,-9.715591376633155,-0.42435731023801265
0,0.3004454181987588,-0.1592459451054094,-9.71037373038549,9.71632567919117,0.29196591999337207,-0.15022709366012435,-9.71892953938066,0.293913093889268,-0.15406011739566566,-9.716946896806556,-0.35507846425822276
0,0.2605886052184883,-0.1283425564637029,-9.716357124487224,9.720698226132884,0.2899681967975698,-0.14983074661361862,-9.71931941283539,0.29476539809758945,-0.1541425111177822,-9.718030674217651,-0.3308823981997619
0,0.3199196614649289,-0.1862756668762752,-9.733226070168351,9.740263700068232,0.29202888425948714,-0.15655994652739644,-9.718958056836382,0.29565601617572335,-0.15394452385974558,-9.71883699460993,-0.22261426383428468
0,0.2985809488425027,-0.1535569720310701,-9.737363458599544,9.74315028373989,0.2906270953898114,-0.15668054146749763,-9.717413613313987,0.2965332159783717,-0.15345506609800172,-9.719370833236379,-0.2066409718070613
0,0.2806097875727569,-0.1553785921605247,-9.697469900541297,9.702773151614329,0.30018283930201745,-0.17030520056240808,-9.70899440492127,0.2973417063445471,-0.1526750772481131,-9.719644728508015,-0.4300731657170211
0,0.2934364738503801,-0.1598489198059153,-9.70265151277352,9.708403731802418,0.2975240406947613,-0.1613278904889603,-9.710118639887432,0.2980266831253717,-0.15162138686397764,-9.719674327540696,-0.3989156065199334
0,0.3083673247795185,-0.1964658519382551,-9.67426108252364,9.681168149082062,0.30835165385676466,-0.15409408343030162,-9.711067961903463,0.2985381284817123,-0.15032865142949223,-9.719473610176378,-0.5496273009687087
0,0.3066256684286483,-0.1413891165090363,-9.738847244999162,9.744698858570967,0.3118962092803979,-0.1546330061722844,-9.71990350538704,0.2988359011905175,-0.14884878502286744,-9.71905253461337,-0.19807172843273677
0,0.3527190146525195,-0.1173879367377767,-9.742110068679702,9.749199927238104,0.30524118632036756,-0.1425767221208019,-9.720153653979711,0.29889506364722,-0.14724691270175355,-9.718419099157204,-0.17316447043059718
0,0.2983325646909232,-0.1580732058704385,-9.74164761795917,9.74749648730682,0.30463937650345985,-0.13586136738143198,-9.728710880429245,0.2987093033450884,-0.14559413754581682,-9.717584702537952,-0.18259068029257836
0,0.2601613590502284,-0.0995674995485029,-9.703902255736883,9.707899701202345,0.30069416362935136,-0.13325468992673423,-9.725677503350637,0.29829018427888926,-0.14395958609281276,-9.716569177144171,-0.40170472642131355
0,0.3053582756949798,-0.1628890782414055,-9.717047214771313,9.723208477783487,0.28792704430112204,-0.13921840326569157,-9.719707256323407,0.2976622483833818,-0.142404415817709,-9.715402696402375,-0.3169915891196053
0,0.286899604058106,-0.1283557292355476,-9.723680359606112,9.728758724103807,0.28478823424436805,-0.1360696431291442,-9.70991838071341,0.29685681351544524,-0.14097888136563588,-9.714124675930528,-0.28627856799087764
0,0.2888834180113727,-0.1472065034325634,-9.71225883354355,9.71766921816129,0.29856362433248906,-0.1420415036554137,-9.7155584759742,0.29590735186796663,-0.13972203572760492,-9.712781247886706,-0.34764381390306565
0,0.2826385144071534,-0.1423294051877016,-9.692703239909193,9.697867718542748,0.29466752434046595,-0.1384580099196141,-9.713445814455962,0.2948471858954227,-0.13866286196564984,-9.711422197004728,-0.45721802756242186
0,0.3290383094908333,-0.1294268021798504,-9.73210273204083,9.73852355818025,0.2930086475960933,-0.1437957384145634,-9.706701219441813,0.2937090382823568,-0.13782170245282227,-9.710097629588633,-0.23224356882150843
0,0.2858777757348645,-0.1449716095624075,-9.706483907180134,9.711774951603088,0.2878179815847356,-0.13527896208909512,-9.70372086631463,0.292525637068903,-0.13721147981129364,-9.708854728017453,-0.3802605164587086
0,0.2786052203362428,-0.155044371710294,-9.68995738453536,9.695201583263186,0.28910940092668985,-0.13620871866522277,-9.707391009811579,0.2913300128873487,-0.136838636629041,-9.707734607526822,-0.4719714392936138
0,0.2629300879545841,-0.1046226218052221,-9.697357067907628,9.701485052642365,0.28666914786732034,-0.13511766056790683,-9.701768852228394,0.2901547066078981,-0.13670361611520632,-9.70676911567377,-0.4372010315194764
0,0.2890956111169245,-0.1469781880683399,-9.711053957393943,9.716467867674524,0.29274122700635186,-0.1357211922809332,-9.700433039493953,0.289031129203539,-0.13680073492214742,-9.705978234312607,-0.3542916455043388
0,0.3168370441939858,-0.1239715116932707,-9.703991944124908,9.709954392268083,0.3013256411682057,-0.13649238842698969,-9.70108607486728,0.28799109045905374,-0.1371180538658407,-9.705369066383156,-0.3903348220111327
0,0.316238171430022,-0.1479892681275393,-9.699804843507922,9.70608682254028,0.29803786742746124,-0.14315811034294082,-9.700467928966003,0.28707050923968475,-0.13763824950993114,-9.70493638507,-0.4117365299555055
0,0.3215272911455121,-0.1589003524405765,-9.693222561401992,9.699855295097434,0.2961213334261578,-0.14396300001813733,-9.699924454672622,0.2863125025395639,-0.138340604363761,-9.704664042998756,-0.4462195101640938
0,0.246491219250862,-0.1379512313849778,-9.69426633840125,9.69838070521404,0.2856642826695368,-0.14039746648571086,-9.708571098797226,0.2857663637491793,-0.13920302625382924,-9.704527119329528,-0.45437934805796687
0,0.2795129411104074,-0.1510026364443224,-9.708336585927036,9.713533267874812,0.2777912266309226,-0.14054837895410738,-9.711396877559896,0.2854813551765783,-0.14020264306049862,-9.704495414661519,-0.37053064111844936
0,0.2645517904108805,-0.1061438440311383,-9.747225164747933,9.751392340467625,0.27455980062806,-0.134828702532699,-9.713667401833446,0.2854977810255125,-0.14131433011474823,-9.70453856029706,-0.16103246223581658
0,0.276872891236951,-0.1487438304695219,-9.713933737321264,9.719017027357907,0.2787915648485032,-0.1364563674919808,-9.708862999671199,0.28583918871840824,-0.14250806073791877,-9.70463147692472,-0.3401855336855519
0,0.3053701611311993,-0.1303019703335345,-9.704575182769752,9.710252778213997,0.27779348141313565,-0.1348882182580891,-9.709137369625498,0.2865078917296882,-0.14374695856930422,-9.704757617802999,-0.38868366396651977
0,0.2676500403530778,-0.1460895561813869,-9.670244327590012,9.675050597170697,0.2804267075132532,-0.14055277734134025,-9.70185261378614,0.2874835410758085,-0.1449874407320815,-9.70490838253464,-0.583479582519158
0,0.2745225239335696,-0.1431618902748639,-9.709708435698536,9.714643372211317,0.28665643953137016,-0.14749625249298232,-9.696318809618386,0.28872339937406577,-0.14618154525772883,-9.705079957744665,-0.3643877321420801
0,0.2777179209114682,-0.1344666394473941,-9.710801385551134,9.715702345705198,0.28096520460067154,-0.15023809082531775,-9.701116498422675,0.29016376946119976,-0.14728084368020472,-9.70527052688442,-0.3585277624370834
0,0.308021551327536,-0.1834612062277321,-9.686264716482494,9.692897371170627,0.283966577773183,-0.15454431524346707,-9.713326705343086,0.2917232922343399,-0.1482414281223096,-9.705479569767865,-0.4847221012641906
0,0.2769139864777062,-0.1440111619952117,-9.728563626791198,9.733569273971954,0.2929096064320077,-0.15328508067257926,-9.707748363998418,0.29330861259576385,-0.14902932195435642,-9.705708904453003,-0.2596587548845176
0,0.2826569062156351,-0.1676206782721335,-9.731295362192066,9.736842457626427,0.3022895884765301,-0.16059853439381216,-9.708975075788553,0.2948217855984785,-0.14962504592598,-9.705964354619848,-0.24154616078756969
0,0.319237667227693,-0.136865717420425,-9.681816728975196,9.688045214915439,0.30376962599566587,-0.1550141231059868,-9.717399620632817,0.29616874591584197,-0.1500260921768198,-9.706256757903631,-0.5115721488089061
0,0.3246178311340804,-0.1710339080535586,-9.716934944501809,9.72386003856877,0.3092811221399871,-0.15111223763686596,-9.706097047999233,0.2972685455555864,-0.15024712289075545,-9.706601143724535,-0.31338609145155205
0,0.3154217389232147,-0.1555391497886053,-9.728387440703813,9.734742189546983,0.31169503398778386,-0.15187906928800116,-9.696390238569125,0.298062089114962,-0.1503184793428362,-9.707014055760634,-0.25316827162322375
0,0.3044714671993125,-0.1245017346496075,-9.672050763623284,9.67764276724322,0.30960633736381543,-0.1571827365859527,-9.707664782261258,0.2985179539038995,-0.15028335292738787,-9.707509830342147,-0.5691354670309526
0,0.2947264654546186,-0.1714548365278095,-9.68276131504152,9.688762931069824,0.30119077074801415,-0.1510091849978362,-9.702489392318807,0.29863375581440643,-0.1501938743028445,-9.708096478834017,-0.5076005716676599
0,0.308794184107851,-0.1633840539101827,-9.738189447435872,9.744453905240782,0.299119482402839,-0.14855627176390115,-9.70166192068795,0.298433613503613,-0.15010675799344708,-9.708772355779082,-0.199427210040459
0,0.2825399980550739,-0.1401661501129761,-9.691057994789546,9.696188965697441,0.29788001728181934,-0.15097112489701506,-9.710085636083454,0.2979633576545535,-0.15007869130767149,-9.709525156141847,-0.4665076281733055
0,0.3050652971973389,-0.14327458361893,-9.724250082549531,9.73008900832001,0.29660482552264006,-0.14576880013826207,-9.71415952349604,0.29728487318866864,-0.15016081519237717,-9.710333171069678,-0.2789172645673086
0,0.2982741415942142,-0.136576000315177,-9.714169340600806,9.719707117257935,0.29521073585412505,-0.13808284125715706,-9.706024515626055,0.2964703649862977,-0.15039226545719206,-9.711167249162214,-0.33636683007186363
0,0.2883505066587223,-0.1454432127340445,-9.703130752104444,9.708503805183149,0.2960744161334266,-0.13692989281353105,-9.711100720899234,0.295596827922943,-0.15079407514211893,-9.711992341730205,-0.39836183724927077
0,0.301823735765276,-0.1249542595046577,-9.697514408085942,9.703014831972283,0.2894404859649665,-0.1411854867335725,-9.70698545943863,0.2947406259362529,-0.15136491106224642,-9.712768523280364,-0.4287357955334562
0,0.2868583994515816,-0.1344014078948461,-9.71643902115544,9.72160165464581,0.2876161727409981,-0.14441732812148722,-9.709341268356592,0.29397208209827275,-0.15207958336425262,-9.7134521504108,-0.32588315719234995
0,0.2718956463550382,-0.1645525532191373,-9.70367377524652,9.708876841410895,0.2868208656391505,-0.14753536219938762,-9.714262386297559,0.29335024956848565,-0.1528910346849867,-9.713998192882537,-0.3962975920098128
0,0.2891525754743723,-0.1527352072547504,-9.725948385190618,9.73144435563553,0.2888782881439467,-0.15427473928927385,-9.719925691104773,0.2929184451953602,-0.15373596501854908,-9.714364237858778,-0.2714172711731512
0,0.2843739711494845,-0.1610333831235465,-9.727736341809283,9.733224267513032,0.28343519993651267,-0.16397839895106323,-9.72050997265009,0.2927015327300659,-0.15454297764339728,-9.71451567852017,-0.2615678936958195
0,0.312110848289257,-0.1586511449540889,-9.725830932122,9.732130840038895,0.2918613221586212,-0.16617286159575037,-9.719741842050315,0.29270559441709876,-0.15524140960721647,-9.714430892865236,-0.2676185190514819
0,0.2596429584144113,-0.182919706203793,-9.719360428882034,9.724548381867912,0.29352404403943616,-0.16449405619650034,-9.722276319403033,0.2929195312498731,-0.15576948181460645,-9.714104993982106,-0.30957705288456555
0,0.314026257465581,-0.1755248664425731,-9.699833122247645,9.706502154152648,0.29543273256113817,-0.1627502505324979,-9.718345896656293,0.2933176661962681,-0.15608082088967473,-9.713551271457533,-0.40943823761857134
0,0.2974661848784471,-0.1443411802585003,-9.7386207719542,9.744231885962195,0.29259004241609715,-0.16085743772810324,-9.717919492141656,0.29386296587305,-0.1561482035693961,-9.71280056860404,-0.20065578304437282
0,0.2939174137579944,-0.1523143548035341,-9.708084228075586,9.71372670442191,0.2942771287900885,-0.15861781022987445,-9.714849986922236,0.2945106545793836,-0.1559638491234105,-9.711899390079859,-0.3694602344346326
0,0.2978973975640521,-0.1491870809321157,-9.723698909548816,9.729404921584532,0.2938105437412386,-0.1537046750714098,-9.716884974017622,0.295211518187626,-0.15553720089754777,-9.710906939305596,-0.28270274887701763
0,0.268078390284368,-0.1717215687126491,-9.704012902784932,9.709233787375553,0.2972088016215807,-0.1611987549842949,-9.705920492272696,0.295914468995768,-0.15489211515567705,-9.709890663285965,-0.39432238436646716
0,0.3116933322213316,-0.1509591906502499,-9.710008057724586,9.716182269372545,0.2969264775729291,-0.15441344803180998,-9.704856192003321,0.2965690229678897,-0.15406447127054582,-9.708920205511735,-0.355872041432152
0,0.3144574742801576,-0.1818115798229257,-9.683798363229556,9.690608324216587,0.29883382975413864,-0.15165557474933425,-9.699083693526207,0.29712868063242903,-0.15309966249791918,-9.708060408077788,-0.49738884493765423
0,0.2925057935147361,-0.1183878200411096,-9.702762726728718,9.7078926573366,0.3106142335785709,-0.14783963066301417,-9.70185748697931,0.29755508271418396,-0.1520488687108769,-9.707364543873034,-0.4017437045828159
0,0.3074341584700999,-0.1353977145197369,-9.69483641716324,9.700654692258968,0.29825105777184935,-0.14463787869152217,-9.696210446552703,0.2978215978666848,-0.15096385880875554,-9.706869162638656,-0.441795940380791
0,0.3269804094065291,-0.1526418482810487,-9.717881870050451,9.724579361712134,0.29819480716293034,-0.14116982504092843,-9.70357756950468,0.29791520278797684,-0.14989168450445206,-9.706591462536991,-0.3094056218245271
0,0.249877453187724,-0.1349504307927899,-9.681772855591548,9.685937021664557,0.3024131873503225,-0.14567195424212862,-9.702167067944213,0.2978363605774006,-0.14887130587641031,-9.706529071353502,-0.5232381146275255
